"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C205020WA",784.55718775699,-0.00499049976835891,0.0561896068666205,0.590362512931661,0.99970875222106
"CAALFM_C205030CA",2454.11823441627,-0.00418733687118136,0.0549453890156732,0.713900920464116,0.99970875222106
"CAALFM_C205040CA",1672.51562169987,-0.00192354544695731,0.0547961498289742,0.875802748904082,0.99970875222106
"CAALFM_C205050CA",835.157122217626,-0.00255482128419288,0.0560089374328798,0.774048828179861,0.99970875222106
"CAALFM_C205060CA",167.572193961552,0.00132681579366443,0.0565741195615751,0.718116649952449,0.99970875222106
"CAALFM_C205070WA",637.038793042909,0.00441900632234993,0.0567456471289072,0.330381056673037,0.99970875222106
"CAALFM_C205080CA",603.803241903466,-0.000970797089136123,0.0565134866050699,0.815972904980052,0.99970875222106
"CAALFM_C205090WA",2523.07370344857,-0.000483000750203784,0.056570563984509,0.875653695224539,0.99970875222106
"CAALFM_C205100CA",8583.80461032691,-0.00119290466268863,0.0564357778234762,0.814796291590866,0.99970875222106
"CAALFM_C205110WA",2603.7599524586,0.00586766833333763,0.056373947614063,0.517772337303636,0.99970875222106
"CAALFM_C205140WA",605.737974402443,0.00528915291388791,0.0562219035356463,0.579306134839822,0.99970875222106
"CAALFM_C205150WA",651.111258023491,0.000729062572250914,0.0557853465436031,0.923543569118911,0.99970875222106
"CAALFM_C205160CA",3249.17340409409,-0.000193671952944574,0.0565947385681261,0.934135306142899,0.99970875222106
"CAALFM_C205170WA",1649.29768460194,0.000197430624693878,0.0554855229640542,0.98852871322732,0.99970875222106
"CAALFM_C205190WA",1285.66180258198,0.00108818599298816,0.0552022832161645,0.931660175501813,0.99970875222106
"CAALFM_C205200CA",594.250417660072,0.0152464410080167,0.0539028607474898,0.487452277539251,0.99970875222106
"CAALFM_C205210WA",109.459150418352,0.000565013283820125,0.0544104289488102,0.971138644157463,0.99970875222106
"CAALFM_C205220CA",2020.1211361612,-0.000869464231947448,0.0552849238068115,0.939684195745651,0.99970875222106
"CAALFM_C205230CA",1823.69998691351,-0.000101672114538291,0.0565929182626644,0.961535952824133,0.99970875222106
"CAALFM_C205240CA",4.08620358171482,0.00111781702111326,0.0566582294193467,0.504364598120425,0.99970875222106
"CAALFM_C205250CA",5077.48824494135,-0.0128711421598798,0.0558520103347857,0.414675007152487,0.99970875222106
"CAALFM_C205260WA",1122.04616657298,-0.0175317641785386,0.0537613395761539,0.451236243193478,0.99970875222106
"CAALFM_C205270WA",2062.6292672947,-0.000158400408407715,0.0565639658373189,0.95398306156888,0.99970875222106
"CAALFM_C205280CA",154.321291894597,-0.00144023342568198,0.0563210161052857,0.819891792190081,0.99970875222106
"CAALFM_C205290CA",2593.23032007882,-0.00985737995583288,0.0567781082438057,0.371386414467918,0.99970875222106
"CAALFM_C205300CA",3023.49242466777,-0.000675329157364265,0.0565213945672919,0.862918220687101,0.99970875222106
"CAALFM_C205320WA",887.03294588498,0.00041529333844394,0.0554648990769348,0.976366452949703,0.99970875222106
"CAALFM_C205330CA",455.155902239869,0.00123655939890959,0.0554528520813144,0.913655635462745,0.99970875222106
"CAALFM_C205340CA",2531.45300759145,-0.000510245585790243,0.0565539220219357,0.879097441906898,0.99970875222106
"CAALFM_C205350CA",238.331865010429,0.00634749523625404,0.0560443791069111,0.572013650692117,0.99970875222106
"CAALFM_C205360CA",175.909349431214,0.0110686035615947,0.0567805706292435,0.369110820371328,0.99970875222106
"CAALFM_C205370CA",958.69658513129,0.00633434819816904,0.0557650095181151,0.606735131454845,0.99970875222106
"CAALFM_C205380WA",1028.67872494236,-0.00126742198215033,0.0560571676436687,0.872174710941771,0.99970875222106
"CAALFM_C205390CA",44.6945495190773,-0.00238876108737518,0.0559325910182339,0.797084612811808,0.99970875222106
"CAALFM_C205400WA",151.222792469013,-0.00393056805109707,0.0561926599036604,0.645073067788354,0.99970875222106
"CAALFM_C205410WA",15461.3572751715,-0.00214355802369289,0.0564882876363325,0.66859047028877,0.99970875222106
"CAALFM_C205420CA",82.548853800236,-0.000766124187247012,0.0566131636922414,0.763562436247105,0.99970875222106
"CAALFM_C205440WA",833.280946284773,-0.00330032949342243,0.0562644488006363,0.667404465115881,0.99970875222106
"CAALFM_C205450CA",187.864766013341,0.0022035076241883,0.0563331543384606,0.743069860843931,0.99970875222106
"CAALFM_C205460WA",74645.9380303436,-0.00202292717845425,0.0555748353615909,0.851570407552933,0.99970875222106
"CAALFM_C205470WA",2608.54245980069,-0.00187295375362495,0.0562216788702755,0.796520813687743,0.99970875222106
"CAALFM_C205480CA",285.936436698722,-0.00525710692999283,0.0556859585940499,0.657713386496939,0.99970875222106
"CAALFM_C205490WA",149.706854567503,-0.000887540700192248,0.0563011314544103,0.887457596759084,0.99970875222106
"CAALFM_C205500WA",16967.964442695,0.0120010233554083,0.0542244298365377,0.545252040310221,0.99970875222106
"CAALFM_C205510CA",714.813382576723,-0.00159932694317023,0.0554182948117265,0.894626709155281,0.99970875222106
"CAALFM_C205520WA",956.215311287356,-0.00348544953763765,0.0565048036498714,0.555239341322844,0.99970875222106
"CAALFM_C205530CA",1538.60201963658,-0.00244165985679361,0.0544380912385991,0.864184607575265,0.99970875222106
"CAALFM_C205540CA",861.847013870837,-0.00171291703767109,0.0562032185191621,0.814811246032163,0.99970875222106
"CAALFM_C205550WA",883.912085646211,-0.00630052881546962,0.0541977453239185,0.71323388861726,0.99970875222106
"CAALFM_C205560WA",484.88558044474,0.00258156723463586,0.0558284303841983,0.799538108290341,0.99970875222106
"CAALFM_C205570CA",388.745223443438,-0.0146796963595865,0.0573471640975296,0.313494578724861,0.99970875222106
"CAALFM_C205580WA",1549.73951874572,0.00211999599658411,0.0558425602092486,0.830360672860415,0.99970875222106
"CAALFM_C205590CA",878.033329648593,0.0135980852171996,0.0557865727873677,0.440619538547877,0.99970875222106
"CAALFM_C205600WA",52.6186826245236,-0.00252179542323861,0.0566450672528806,0.462408080410798,0.99970875222106
"CAALFM_C205610CA",75393.0922402877,0.000887837924211683,0.0564701956133761,0.751797834565939,0.99970875222106
"CAALFM_C205620WA",158.09526095963,-0.00050641847440397,0.0565749187308947,0.870699956243072,0.99970875222106
"CAALFM_C205640WA",2174.86451111685,0.000587025700774365,0.0558045851275164,0.955361569035557,0.99970875222106
"CAALFM_C205650WA",1696.14369815423,0.00342396325415171,0.0563141534287267,0.650779250882858,0.99970875222106
"CAALFM_C205660WA",3454.53711238842,0.00444556466163848,0.0568035096573843,0.245459804519667,0.99970875222106
"CAALFM_C205670CA",498.336621333259,-0.00238460965631572,0.0563887195413598,0.699852768704819,0.99970875222106
"CAALFM_C205680WA",1266.04217905021,0.0112870990779343,0.0563828687223242,0.423170073436593,0.99970875222106
"CAALFM_C205690CA",753.555082680867,0.00263509477306588,0.0554011624386156,0.828636796685995,0.99970875222106
"CAALFM_C205700WA",2552.57675968227,0.00225939214618863,0.056639709380135,0.497806343426797,0.99970875222106
"CAALFM_C205710CA",29098.0926155114,-0.00769915204157162,0.0572275264648699,0.666472405382099,0.99970875222106
"CAALFM_C205720CA",5721.08335449192,0.00319093357217265,0.0553898502370739,0.799123509842213,0.99970875222106
"CAALFM_C205730CA",1045.68147766698,4.06876282508338e-05,0.0554342057503,0.984038164925836,0.99970875222106
"CAALFM_C205740WA",1053.54144401356,-0.00423890925150054,0.056285738680237,0.603710428747591,0.99970875222106
"CAALFM_C205750WA",1603.26471711937,0.000583160995790326,0.0566111338483171,0.965492074217573,0.99970875222106
"CAALFM_C205760CA",3620.77726349931,-0.00257794329626772,0.0564109571768229,0.672201367958167,0.99970875222106
"CAALFM_C205770WA",171.697113704434,0.00500215929002555,0.0567042030638397,0.386324468292822,0.99970875222106
"CAALFM_C205780CA",1182.60314264797,0.00140963740492064,0.0560130461572583,0.873570684146392,0.99970875222106
"CAALFM_C205790CA",2784.89983163007,0.00198292819856962,0.0517391378804919,0.925791187331678,0.99970875222106
"CAALFM_C205800CA",1467.74721922882,-0.00333282819054021,0.0531778231028652,0.855873588102446,0.99970875222106
"CAALFM_C205810WA",133.679343469605,0.00688768776511376,0.0570581529574496,0.185525554641312,0.99970875222106
"CAALFM_C205820WA",163.892689897302,0.00157758378917657,0.0562968721832064,0.815949523043693,0.99970875222106
"CAALFM_C205830CA",328.65100427015,-0.000409719810297083,0.0565345534015188,0.909998684715235,0.99970875222106
"CAALFM_C205840WA",739.567269600391,-0.00037617290092213,0.0565593340302246,0.906979955873049,0.99970875222106
"CAALFM_C205850CA",694.282856985533,-0.000517697807331051,0.0545353247752676,0.97098859558422,0.99970875222106
"CAALFM_C205860CA",106.238548549669,-0.00840203039145287,0.0555918299193542,0.554656860392275,0.99970875222106
"CAALFM_C205890CA",6299.6838323331,-0.00637520981868376,0.0553576876645677,0.579404813275791,0.99970875222106
"CAALFM_C205900WA",13.351679412893,-0.00284776593111745,0.0565904885449707,0.52641112223218,0.99970875222106
"CAALFM_C205910WA",1166.4367903879,0.00413499170963936,0.0546349581486196,0.789446716171277,0.99970875222106
"CAALFM_C205920CA",9804.09338597058,-0.00303553862184868,0.0556389945775484,0.769510282209587,0.99970875222106
"CAALFM_C205930WA",3783.95616744095,-0.0152686257692788,0.0571121713829455,0.316021779697099,0.99970875222106
"CAALFM_C205940CA",553.545363114273,-0.00568465645287758,0.0534789499859265,0.763884565526397,0.99970875222106
"CAALFM_C205950CA",246.267889354552,0.000640898137222203,0.0565395868362507,0.87338979640726,0.99970875222106
"CAALFM_C205960CA",622.041558342883,-0.000347748672270886,0.0564973602573418,0.93212262011959,0.99970875222106
"CAALFM_C205970CA",411.678481165531,-0.00937714678247228,0.0565870803119649,0.410230425686237,0.99970875222106
"CAALFM_C205980CA",1025.20329521877,0.00381970262001707,0.0557597193894328,0.744978075220159,0.99970875222106
"CAALFM_C205990CA",110.9335736549,-0.00198701851865733,0.056521935773925,0.668196620290089,0.99970875222106
"CAALFM_C206000WA",895.044884338231,-0.00106284218578073,0.0565007952199612,0.80748833974495,0.99970875222106
"CAALFM_C206010WA",915.365875693533,0.00518049440681447,0.0565181982541381,0.489195200271001,0.99970875222106
"CAALFM_C206020WA",2395.73890323751,-0.000499808831571878,0.05651940082247,0.896016135777727,0.99970875222106
"CAALFM_C206030WA",458.235470703496,0.00298250800064442,0.0556366245171387,0.789559602340272,0.99970875222106
"CAALFM_C206040CA",227.580304600541,0.0121354638907221,0.057277615413303,0.305174227703967,0.99970875222106
"CAALFM_C206050CA",3.33239151686087,-0.000147817771676781,0.0566274541561967,0.943313660568272,0.99970875222106
"CAALFM_C206070WA",608.417142315112,0.00313773981955352,0.056529270230995,0.570091176659443,0.99970875222106
"CAALFM_C206080CA",1378.91983186633,0.000988095155698354,0.0552658474530126,0.937528753800106,0.99970875222106
"CAALFM_C206090WA",522.894475758269,-0.00141818807562894,0.0558487173485214,0.879005398738013,0.99970875222106
"CAALFM_C206100WA",7010.50984944449,-0.00479872128171431,0.0555343480250258,0.642967628141116,0.99970875222106
"CAALFM_C206110WA",1100.34189214931,-0.0020776349809316,0.0531741871004713,0.911633971966777,0.99970875222106
"CAALFM_C206120CA",157.161796935727,-0.0056706183987268,0.0564798564336978,0.486035986474745,0.99970875222106
"CAALFM_C206130WA",427.809816676915,-0.00454616652349016,0.054361199996204,0.777844932253353,0.99970875222106
"CAALFM_C206140CA",14.2349465617266,0.00450941930482061,0.0567730940510317,0.294984778789787,0.99970875222106
"CAALFM_C206150CA",3525.76310207007,0.00105691392201268,0.0553983489371159,0.932051243172358,0.99970875222106
"CAALFM_C206160WA",212.663312788811,-0.00229372407868723,0.0544926394782796,0.878699294582339,0.99970875222106
"CAALFM_C206170CA",11322.6901512811,0.00323628939482169,0.056597185699005,0.581334408944347,0.99970875222106
"CAALFM_C206180CA",3.70476871045125,-0.00141950321696289,0.0566710651852445,0.373366047705017,0.99970875222106
"CAALFM_C206190WA",4546.11123733199,-0.00188848260719869,0.0563918692854352,0.747256892371559,0.99970875222106
"CAALFM_C206200CA",1174.04683405636,-0.00214275285973015,0.0563956626130678,0.720172898819331,0.99970875222106
"CAALFM_C206210CA",7485.70301666768,-0.00160930425102103,0.0564015571064044,0.802897293500394,0.99970875222106
"CAALFM_C206220CA",362.305604947314,-0.0104872007774988,0.0560435132190021,0.465800929699563,0.99970875222106
"CAALFM_C206230WA",2577.32547764293,-0.00432745444772682,0.0556717412866301,0.704326471441106,0.99970875222106
"CAALFM_C206240WA",255.184257086193,-0.000384069662161576,0.0563212529785474,0.94676800277588,0.99970875222106
"CAALFM_C206250CA",2191.94339417024,-0.00402158859314454,0.0539412636335089,0.813064794073242,0.99970875222106
"CAALFM_C206260WA",146.331902088765,-0.0038150082944827,0.0552717370550356,0.772238357423594,0.99970875222106
"CAALFM_C206270WA",172.444982439719,0.00753711265556489,0.0558657452792545,0.550776399780878,0.99970875222106
"CAALFM_C206280CA",97.110079542867,0.00173545470791599,0.0557100817769228,0.868864340060274,0.99970875222106
"CAALFM_C206290CA",9968.31684875484,-0.000128601006863115,0.0536126299953005,0.978071920034981,0.99970875222106
"CAALFM_C206300WA",566.204049616374,-0.00302890516025382,0.0551046907719938,0.820683511834257,0.99970875222106
"CAALFM_C206310CA",16715.0916757197,-0.00167732526911411,0.0560622233642098,0.836579231031747,0.99970875222106
"CAALFM_C206320WA",2185.73056981455,0.00229435893090359,0.0550064062401972,0.862984739889739,0.99970875222106
"CAALFM_C206330CA",839.453761842,-0.00234055507169757,0.056156147990537,0.766593178701146,0.99970875222106
"CAALFM_C206340WA",69.5126562867874,-0.000187078615074153,0.0558541094111953,0.982648874843959,0.99970875222106
"CAALFM_C206350CA",1.76734176886824,0.000573279434343751,0.0566187091558522,0.813287562918245,0.99970875222106
"CAALFM_C206360CA",2057.06147405155,-0.000172127048249603,0.056610266823668,0.933578017306192,0.99970875222106
"CAALFM_C206370CA",83.8968862742876,-0.0026384015312298,0.0561025678063146,0.753034642327892,0.99970875222106
"CAALFM_C206390CA",15259.9708784141,-0.000433681850116112,0.056568833958783,0.886623251027922,0.99970875222106
"CAALFM_C206410WA",14.5437432029453,0.00019221635526413,0.0566179708515945,0.938763483460136,0.99970875222106
"CAALFM_C206420CA",2915.38534781942,0.00225698584335393,0.0560653328990836,0.795600690349785,0.99970875222106
"CAALFM_C206430CA",192.062063325253,0.00518698464730599,0.0565884806588184,0.456184133184478,0.99970875222106
"CAALFM_C206440CA",880.662240085641,0.00427971319122098,0.0566076209736073,0.463854181084574,0.99970875222106
"CAALFM_C206450CA",3.99557449287267,0.00219374420028855,0.0567086242084801,0.183009300437849,0.99970875222106
"CAALFM_C206460WA",1524.2271000833,0.00610570766261505,0.0569306271920037,0.233360229355049,0.99970875222106
"CAALFM_C206470WA",1161.1049208361,0.00673029422132845,0.0566690921692744,0.406987857553397,0.99970875222106
"CAALFM_C206480WA",861.527649672235,-0.000500793415836416,0.0564800071732003,0.907786139430407,0.99970875222106
"CAALFM_C206490WA",828.523040562726,0.00275731190600591,0.0545333191460041,0.855246249469497,0.99970875222106
"CAALFM_C206510WA",221.403687227232,0.000424652975648445,0.0560824487455495,0.960542589359797,0.99970875222106
"CAALFM_C206520CA",414.341089621486,0.00209043825367174,0.0559656221399204,0.822727105313451,0.99970875222106
"CAALFM_C206530WA",174.255190660637,0.00373775393682107,0.055987896363452,0.653475430404725,0.99970875222106
"CAALFM_C206540CA",5467.00867541909,-0.00343778494422285,0.0552127551155461,0.725025394067177,0.99970875222106
"CAALFM_C206550WA",154.037821077994,-0.000232767153592563,0.0563970061820978,0.962571627652745,0.99970875222106
"CAALFM_C206560WA",1.69961748607229,0.000589872661951496,0.056638661470155,0.755431506414341,0.99970875222106
"CAALFM_C206570CA",5471.30273842086,-0.00541131383421864,0.056767347156762,0.335664887550341,0.99970875222106
"CAALFM_C206590CA",102.714048999493,0.00250683689378025,0.0561211837712071,0.764488570584128,0.99970875222106
"CAALFM_C206600WA",1083.14693090125,0.000202556461651463,0.0560266244224449,0.981266952961025,0.99970875222106
"CAALFM_C206610CA",1423.58230160849,-0.00146512477994084,0.0560781544437021,0.855456669146349,0.99970875222106
"CAALFM_C206620WA",176.63414387678,-0.000888857148615335,0.0556086207893415,0.934073386045287,0.99970875222106
"CAALFM_C206640CA",8816.37601488589,-0.000663894685914792,0.0564893014195956,0.875743769825081,0.99970875222106
"CAALFM_C206650CA",380.476171936959,-0.00133738493257645,0.0561735052109947,0.856876861058583,0.99970875222106
"CAALFM_C206660WA",336.918108236924,0.000649636134954497,0.0564518794053381,0.900373961228609,0.99970875222106
"CAALFM_C206670CA",1068.29480500232,0.00367781847102053,0.0555759262547274,0.779050634450951,0.99970875222106
"CAALFM_C206680WA",2537.46032783307,-0.00630030869977682,0.0566636856509785,0.404916411763866,0.99970875222106
"CAALFM_C206690CA",236.838180013307,-0.00426286209747483,0.056300919439383,0.598769712650567,0.99970875222106
"CAALFM_C206700WA",1431.53412661765,-0.0134260191842522,0.0580531759516573,0.187207452032943,0.99970875222106
"CAALFM_C206710WA",167.612342605676,0.000711784761899628,0.0562979757117162,0.915339761797023,0.99970875222106
"CAALFM_C206720WA",398.121267979363,0.00198003866765481,0.0565667094141695,0.636369605172028,0.99970875222106
"CAALFM_C206730WA",11908.6411814052,0.00273222374579181,0.0554661685032467,0.81539027152476,0.99970875222106
"CAALFM_C206740WA",886.215898659811,0.00319022324859382,0.0558476368990649,0.755888587725318,0.99970875222106
"CAALFM_C206750CA",423.156847025147,-0.00219720944093018,0.0562865869332505,0.751331842935152,0.99970875222106
"CAALFM_C206760CA",187.751779593698,0.0075253605919286,0.0567588480626684,0.374799979215615,0.99970875222106
"CAALFM_C206770WA",487.200716557161,-0.00174485787334455,0.0558626205426549,0.853269392513101,0.99970875222106
"CAALFM_C206780CA",321.0342055521,0.0041059865764957,0.0562231211210916,0.632489430940469,0.99970875222106
"CAALFM_C206790WA",210.657179396094,-0.00249270035456256,0.0556333399851151,0.818586043274618,0.99970875222106
"CAALFM_C206800CA",578.376421733889,-0.000791499415199089,0.0562293160083388,0.9071941136789,0.99970875222106
"CAALFM_C206810CA",34974.0094609644,0.000420612347425441,0.0564924508922301,0.708487983869813,0.99970875222106
"CAALFM_C206820CA",4406.04248731579,0.00142436145636571,0.0554322901124632,0.912697048179289,0.99970875222106
"CAALFM_C206830CA",1665.92015016484,-0.00216402436076199,0.0561841632899866,0.776688799241546,0.99970875222106
"CAALFM_C206840WA",3.94847049496063,-0.00425990190172557,0.0567795980409106,0.258597945000342,0.99970875222106
"CAALFM_C206850WA",315.023472849029,-0.000624589412410109,0.0565541295569684,0.85719104992038,0.99970875222106
"CAALFM_C206860WA",1211.5891366939,0.00402613869542463,0.0548773000621979,0.783668904626816,0.99970875222106
"CAALFM_C206880CA",1350.92315254432,0.00257281758734046,0.0565563857530275,0.590731789792773,0.99970875222106
"CAALFM_C206890CA",1442.30383471419,0.000369512811853826,0.0565488379350095,0.92735718643059,0.99970875222106
"CAALFM_C206910WA",1767.25836242939,-0.0054675418943965,0.0558355370654254,0.634572684502498,0.99970875222106
"CAALFM_C206920CA",2012.32114269042,-0.00839086593883273,0.0550282295434152,0.598352158856968,0.99970875222106
"CAALFM_C206930CA",21.7326228370517,0.00133038660595159,0.0565961147236021,0.684827332147638,0.99970875222106
"CAALFM_C206940CA",671.447917459478,0.00134245596284377,0.0564511847168115,0.799933248364585,0.99970875222106
"CAALFM_C206950CA",807.641355653734,-0.00104283719621984,0.0564408923691491,0.835513276110083,0.99970875222106
"CAALFM_C206960WA",5461.88118867872,-0.00102792861037897,0.0564684241149002,0.826280069616021,0.99970875222106
"CAALFM_C206970WA",503.375642301232,-0.00111551124676057,0.056501550877452,0.799299481522628,0.99970875222106
"CAALFM_C206980WA",2.38510023207756,-0.0024080997463563,0.0566962114931236,0.299333066466679,0.99970875222106
"CAALFM_C206990WA",95.0609496902691,-0.00537202853369581,0.0556768335162406,0.652886735060947,0.99970875222106
"CAALFM_C207000WA",1548.40623701726,-0.000834563474578427,0.0563537775626456,0.886864892886526,0.99970875222106
"CAALFM_C207010WA",5169.03878572608,-0.0105941393220485,0.0561814708642333,0.450356554300029,0.99970875222106
"CAALFM_C207020CA",280.72869794175,-0.00322623348282648,0.0561186772267466,0.707245350672106,0.99970875222106
"CAALFM_C207030CA",2538.34412525187,-0.00135231966198479,0.0564719870224037,0.778566419129169,0.99970875222106
"CAALFM_C207040WA",818.575819444058,-0.00298763947242807,0.0560867908881851,0.728729923130131,0.99970875222106
"CAALFM_C207060WA",440.888061708724,-0.0182086495906662,0.0575210289710066,0.307730067072181,0.99970875222106
"CAALFM_C207070WA",500.580444916318,0.00335043254930256,0.056440824291151,0.606577384342322,0.99970875222106
"CAALFM_C207080CA",751.582506333536,-0.00334771201546599,0.0560468332988946,0.711865168592543,0.99970875222106
"CAALFM_C207090CA",992.684162259948,0.00107523836290092,0.0559047584464457,0.909389905796401,0.99970875222106
"CAALFM_C207100WA",2666.08691119477,-0.0105249595805113,0.050446567480239,0.646841246706121,0.99970875222106
"CAALFM_C207110CA",995.792098597722,-0.00136089110068333,0.0540848005529066,0.913217973369512,0.99970875222106
"CAALFM_C207120WA",2808.69210899676,-0.000640907264172975,0.0535683911737947,0.961293217464388,0.99970875222106
"CAALFM_C207130CA",3370.00112779298,0.00451904291741706,0.0560756408357648,0.642759028271592,0.99970875222106
"CAALFM_C207140WA",4603.71820137294,-0.0037607152081759,0.056461882899206,0.564164023627459,0.99970875222106
"CAALFM_C207160WA",2382.91667789343,0.00386236604560591,0.0566438241937285,0.441887658289865,0.99970875222106
"CAALFM_C207170CA",715.272889940943,0.00718191668840875,0.0562268442389841,0.529733645338589,0.99970875222106
"CAALFM_C207180WA",74.1304364950404,0.000668078341851789,0.0558301808026809,0.946152647425151,0.99970875222106
"CAALFM_C207190CA",4090.46926279752,-0.000579705455941484,0.0565171030705646,0.881204716664332,0.99970875222106
"CAALFM_C207200WA",1436.65106099508,-0.00740409812927839,0.0560326034282756,0.529042903957799,0.99970875222106
"CAALFM_C207210CA",2789.08862916495,0.00127998495532537,0.0563545061021443,0.838653607745528,0.99970875222106
"CAALFM_C207220WA",2109.21331739015,-0.00336796502007017,0.0555013198478303,0.773601245945154,0.99970875222106
"CAALFM_C207230CA",306.16429877187,0.00279449005639815,0.0566012397582455,0.525473238597687,0.99970875222106
"CAALFM_C207240CA",172.959375010447,-0.00319108224471088,0.0560999818024752,0.715512957398603,0.99970875222106
"CAALFM_C207250CA",48.1972391879315,-0.00355632530636853,0.0564858965282682,0.565842879650146,0.99970875222106
"CAALFM_C207260CA",3488.38794702671,-0.00674715696568069,0.0561937175317512,0.527781837776322,0.99970875222106
"CAALFM_C207270WA",1245.75191115116,-0.000190627054718557,0.0557382671230916,0.982228404043428,0.99970875222106
"CAALFM_C207280WA",40.2178860946727,0.0119209178826739,0.057524347096722,0.251421566940613,0.99970875222106
"CAALFM_C207290WA",4266.13438617687,-0.00175092103734214,0.0564361134066956,0.744644243863891,0.99970875222106
"CAALFM_C207300CA",759.804534939641,-0.000526900259101399,0.0565691676558061,0.865247039523409,0.99970875222106
"CAALFM_C207310WA",7772.76285806655,-0.00155654226201434,0.0560892153765956,0.845105486816661,0.99970875222106
"CAALFM_C207320WA",4919.20971381317,0.00360974828276047,0.0558510249384482,0.728350730192769,0.99970875222106
"CAALFM_C207330WA",3814.64409144901,0.00106301178881976,0.0536722065684126,0.952240717988105,0.99970875222106
"CAALFM_C207340WA",1471.04129071337,-0.00021625122432517,0.0565697343762737,0.939316868534002,0.99970875222106
"CAALFM_C207350WA",2696.63416929901,0.00255153370768834,0.0551616785344759,0.851043588821146,0.99970875222106
"CAALFM_C207360WA",865.26982213937,-0.00123345272467243,0.0563757490176306,0.829858575150783,0.99970875222106
"CAALFM_C207370WA",1350.03397424663,0.0102442068646641,0.0511702559107782,0.66363610113758,0.99970875222106
"CAALFM_C207380WA",33307.4349671424,-0.00245211717822765,0.0565104903875518,0.834254464309837,0.99970875222106
"CAALFM_C207390CA",1474.4579904016,0.00853992848067405,0.0563088189205833,0.469303938986254,0.99970875222106
"CAALFM_C207400CA",10731.5909807135,0.00228734972303523,0.056616372257266,0.541880016571092,0.99970875222106
"CAALFM_C207410WA",1304.74859562066,-0.0363632797175315,0.0665931660940043,0.125627445237359,0.99970875222106
"CAALFM_C207420WA",2742.07531849097,-0.0167864899809858,0.0581886939045381,0.249618725571383,0.99970875222106
"CAALFM_C207430CA",437.4322388701,0.000708974629291517,0.0557060416492157,0.94121270853643,0.99970875222106
"CAALFM_C207440CA",1074.17154269042,0.00284427665401638,0.0566630053693963,0.431410347419048,0.99970875222106
"CAALFM_C207450CA",2309.53203998129,-0.000334611281315848,0.0565437109220154,0.920979043121898,0.99970875222106
"CAALFM_C207460WA",1315.61125316704,0.00157365955219338,0.0556541561696737,0.884624088007284,0.99970875222106
"CAALFM_C207470WA",2489.30969827108,0.00932055692201099,0.0537581619828457,0.641020675306391,0.99970875222106
"CAALFM_C207480WA",1575.27511990714,0.00130879667731917,0.0559309011371626,0.888831249404745,0.99970875222106
"CAALFM_C207490WA",5326.95131204823,0.00896077514558273,0.0524143621519715,0.678509755438935,0.99970875222106
"CAALFM_C207500CA",651.591257234083,0.00143500438694533,0.0547403126414006,0.919773500519162,0.99970875222106
"CAALFM_C207510WA",212.84818711336,0.000259449055942257,0.0557560356897889,0.981274633574412,0.99970875222106
"CAALFM_C207520CA",751.80561638247,-0.0133106492789763,0.056959932548598,0.350168497654058,0.99970875222106
"CAALFM_C207530CA",5.09616922679931,0.00251495357479578,0.0567047600797806,0.274095608219666,0.99970875222106
"CAALFM_C207540WA",2710.63193129656,-0.000788427058133463,0.0564102548102638,0.87913962288881,0.99970875222106
"CAALFM_C207550WA",5817.56623722865,-0.00125080134899288,0.0563799432161857,0.824619427684129,0.99970875222106
"CAALFM_C207560WA",2582.5465210007,3.78408323199762e-05,0.0545676520323825,0.976577543277689,0.99970875222106
"CAALFM_C207580WA",205.502968099418,0.00491794985572514,0.055267505397513,0.714071079583446,0.99970875222106
"CAALFM_C207590WA",3144.11943807019,-0.00183060372950488,0.0560748862071964,0.822814093107885,0.99970875222106
"CAALFM_C207600CA",2994.08373820702,0.00181890549591014,0.052543203365999,0.927912734282613,0.99970875222106
"CAALFM_C207610CA",2146.72361161338,0.00316624014199206,0.0551466178444031,0.812010367551202,0.99970875222106
"CAALFM_C207620WA",9.41554432380526,0.00124256204861762,0.0566250061242862,0.641541074772289,0.99970875222106
"CAALFM_C207640WA",1203.2316302827,0.00215600336068271,0.0566039068177328,0.571041432900991,0.99970875222106
"CAALFM_C207650CA",1748.45337522334,-0.00371930500058078,0.0547533608425058,0.805676548125477,0.99970875222106
"CAALFM_C207660WA",1648.72051617426,0.0138841789018784,0.0529422097741387,0.543962809477992,0.99970875222106
"CAALFM_C207670CA",1167.81923740714,0.00187962131533991,0.0556758547474569,0.838252839914708,0.99970875222106
"CAALFM_C207680WA",2797.70436289319,-0.000407814903580479,0.0565211374912561,0.912477461669821,0.99970875222106
"CAALFM_C207690WA",190.066761326304,0.00635444178829056,0.0559258894030218,0.585358158864436,0.99970875222106
"CAALFM_C207700CA",64.4516612742766,-0.000552719035664234,0.0555972252835059,0.957731287673126,0.99970875222106
"CAALFM_C207710WA",2.73752718849087,-0.000756862745255009,0.0565783677891836,0.817130198132259,0.99970875222106
"CAALFM_C207720CA",265.861201425343,0.00657371576588627,0.0563531514562878,0.502475799905983,0.99970875222106
"CAALFM_C207730WA",3361.73180008755,0.00499534659455149,0.0560274373019572,0.617268973623354,0.99970875222106
"CAALFM_C207740WA",3919.71060849749,-0.000926889298406947,0.0552792619511322,0.937274143949311,0.99970875222106
